rt;order;latinsqrn;phrase;subject;condition;idnumber;idfull;rtLog;context;quantifier
1765;18;1;PREG;5648;FPS;6;FPS_6;3,264817823;FP;S
3500;19;1;blanco_CUANT;5648;FPS;6;FPS_6;3,544068044;FP;S
1801;20;1;blanco_REST;5648;FPS;6;FPS_6;3,255513713;FP;S
-1;21;1;masking_nogo;5648;FPS;7;FPS_7;NA;FP;S
530;22;1;masking_go;5648;FPS;7;FPS_7;2,72427587;FP;S
3720;23;1;CNTX;5648;FPS;7;FPS_7;3,57054294;FP;S
2861;24;1;PREG;5648;FPS;7;FPS_7;3,474653253;FP;S
1684;25;1;blanco_CUANT;5648;FPS;7;FPS_7;3,226342087;FP;S
1929;26;1;blanco_REST;5648;FPS;7;FPS_7;3,285332228;FP;S
-1;27;1;masking_nogo;5648;CNA;13;CNA_13;NA;CN;A
512;28;1;masking_go;5648;CNA;13;CNA_13;2,709269961;CN;A
3613;29;1;CNTX;5648;CNA;13;CNA_13;3,557867962;CN;A
3316;30;1;PREG;5648;CNA;13;CNA_13;3,520614522;CN;A
1272;31;1;blanco_CUANT;5648;CNA;13;CNA_13;3,104487111;CN;A
2649;32;1;blanco_REST;5648;CNA;13;CNA_13;3,423081958;CN;A
-1;33;1;masking_nogo;5648;FPA;1;FPA_1;NA;FP;A
325;34;1;masking_go;5648;FPA;1;FPA_1;2,511883361;FP;A
11017;35;1;CNTX;5648;FPA;1;FPA_1;4,042063349;FP;A
996;36;1;PREG;5648;FPA;1;FPA_1;3,016615548;FP;A
2590;37;1;blanco_CUANT;5648;FPA;1;FPA_1;3,413299764;FP;A
2252;38;1;blanco_REST;5648;FPA;1;FPA_1;3,352568386;FP;A
2269;39;1;preg_Y;5648;FPA;1;FPA_1;3,355834496;FP;A
1867;40;1;;5648;FPA;1;FPA_1;3,271144318;FP;A
-1;41;1;masking_nogo;5648;CNA;15;CNA_15;NA;CN;A
364;42;1;masking_go;5648;CNA;15;CNA_15;2,561101384;CN;A
6562;43;1;CNTX;5648;CNA;15;CNA_15;3,817036226;CN;A
780;44;1;PREG;5648;CNA;15;CNA_15;2,892094603;CN;A
939;45;1;blanco_CUANT;5648;CNA;15;CNA_15;2,972665592;CN;A
2151;46;1;blanco_REST;5648;CNA;15;CNA_15;3,33264041;CN;A
1854;47;1;preg_N;5648;CNA;15;CNA_15;3,26810973;CN;A
1127;48;1;;5648;CNA;15;CNA_15;3,051923916;CN;A
-1;49;1;masking_nogo;5648;FPA;5;FPA_5;NA;FP;A
3355;50;1;masking_go;5648;FPA;5;FPA_5;3,525692525;FP;A
4957;51;1;CNTX;5648;FPA;5;FPA_5;3,695218919;FP;A
822;52;1;PREG;5648;FPA;5;FPA_5;2,932980822;FP;A
999;53;1;blanco_CUANT;5648;FPA;5;FPA_5;2,999565488;FP;A
907;54;1;blanco_REST;5648;FPA;5;FPA_5;2,957607287;FP;A
-1;55;1;masking_nogo;5648;FPS;8;FPS_8;NA;FP;S
563;56;1;masking_go;5648;FPS;8;FPS_8;2,750508395;FP;S
3260;57;1;CNTX;5648;FPS;8;FPS_8;3,5132176;FP;S
790;58;1;PREG;5648;FPS;8;FPS_8;2,915927212;FP;S
1388;59;1;blanco_CUANT;5648;FPS;8;FPS_8;3,142389466;FP;S
1132;60;1;blanco_REST;5648;FPS;8;FPS_8;3,053846427;FP;S
-1;61;1;masking_nogo;5648;FPA;4;FPA_4;NA;FP;A
251;62;1;masking_go;5648;FPA;4;FPA_4;2,399673721;FP;A
3569;63;1;CNTX;5648;FPA;4;FPA_4;3,552546548;FP;A
3904;64;1;PREG;5648;FPA;4;FPA_4;3,609701102;FP;A
1797;65;1;blanco_CUANT;5648;FPA;4;FPA_4;3,254548077;FP;A
1111;66;1;blanco_REST;5648;FPA;4;FPA_4;3,045714059;FP;A
-1;67;1;masking_nogo;5648;CNA;11;CNA_11;NA;CN;A
266;68;1;masking_go;5648;CNA;11;CNA_11;2,424881637;CN;A
3930;69;1;CNTX;5648;CNA;11;CNA_11;3,59439255;CN;A
952;70;1;PREG;5648;CNA;11;CNA_11;2,978636948;CN;A
1619;71;1;blanco_CUANT;5648;CNA;11;CNA_11;3,209246849;CN;A
2246;72;1;blanco_REST;5648;CNA;11;CNA_11;3,351409752;CN;A
-1;73;1;masking_nogo;5648;FPS;9;FPS_9;NA;FP;S
407;74;1;masking_go;5648;FPS;9;FPS_9;2,609594409;FP;S
5000;75;1;CNTX;5648;FPS;9;FPS_9;3,698970004;FP;S
1790;76;1;PREG;5648;FPS;9;FPS_9;3,271144318;FP;S
1633;77;1;blanco_CUANT;5648;FPS;9;FPS_9;3,212986185;FP;S
1348;78;1;blanco_REST;5648;FPS;9;FPS_9;3,129689892;FP;S
-1;79;1;masking_nogo;5648;FPS;10;FPS_10;NA;FP;S
307;80;1;masking_go;5648;FPS;10;FPS_10;2,487138375;FP;S
2990;81;1;CNTX;5648;FPS;10;FPS_10;3,475671188;FP;S
1062;82;1;PREG;5648;FPS;10;FPS_10;3,044147621;FP;S
3050;83;1;blanco_CUANT;5648;FPS;10;FPS_10;3,484299839;FP;S
671;84;1;blanco_REST;5648;FPS;10;FPS_10;2,82672252;FP;S
-1;85;1;masking_nogo;5648;FPA;2;FPA_2;NA;FP;A
927;86;1;masking_go;5648;FPA;2;FPA_2;2,967079734;FP;A
2957;87;1;CNTX;5648;FPA;2;FPA_2;3,470851325;FP;A
1006;88;1;PREG;5648;FPA;2;FPA_2;3,020775488;FP;A
2648;89;1;blanco_CUANT;5648;FPA;2;FPA_2;3,422917981;FP;A
1312;90;1;blanco_REST;5648;FPA;2;FPA_2;3,117933835;FP;A
2883;91;1;preg_N;5648;FPA;2;FPA_2;3,459844642;FP;A
1113;92;1;;5648;FPA;2;FPA_2;3,046495164;FP;A
-1;93;1;masking_nogo;5648;CNA;14;CNA_14;NA;CN;A
339;94;1;masking_go;5648;CNA;14;CNA_14;2,530199698;CN;A
3035;95;1;CNTX;5648;CNA;14;CNA_14;3,482158695;CN;A
1165;96;1;PREG;5648;CNA;14;CNA_14;3,066325925;CN;A
2386;97;1;blanco_CUANT;5648;CNA;14;CNA_14;3,377670439;CN;A
1182;98;1;blanco_REST;5648;CNA;14;CNA_14;3,072617477;CN;A
993;1;1;masking_nogo;5692;FPS;10;FPS_10;2,996949248;FP;S
391;2;1;masking_go;5692;FPS;10;FPS_10;2,592176757;FP;S
2026;3;1;CNTX;5692;FPS;10;FPS_10;3,306639441;FP;S
1084;4;1;PREG;5692;FPS;10;FPS_10;3,053078443;FP;S
1036;5;1;blanco_CUANT;5692;FPS;10;FPS_10;3,015359755;FP;S
1111;6;1;blanco_REST;5692;FPS;10;FPS_10;3,045714059;FP;S
504;7;1;masking_nogo;5692;FPA;2;FPA_2;2,702430536;FP;A
420;8;1;masking_go;5692;FPA;2;FPA_2;2,62324929;FP;A
2886;9;1;CNTX;5692;FPA;2;FPA_2;3,460296327;FP;A
941;10;1;PREG;5692;FPA;2;FPA_2;2,991669007;FP;A
962;11;1;blanco_CUANT;5692;FPA;2;FPA_2;2,983175072;FP;A
638;12;1;blanco_REST;5692;FPA;2;FPA_2;2,804820679;FP;A
5989;13;1;preg_N;5692;FPA;2;FPA_2;3,777354313;FP;A
2082;14;1;;5692;FPA;2;FPA_2;3,318480725;FP;A
624;15;1;masking_nogo;5692;CNA;13;CNA_13;2,79518459;CN;A
533;16;1;masking_go;5692;CNA;13;CNA_13;2,726727209;CN;A
3109;17;1;CNTX;5692;CNA;13;CNA_13;3,492620722;CN;A
1065;18;1;PREG;5692;CNA;13;CNA_13;3,027349608;CN;A
904;19;1;blanco_CUANT;5692;CNA;13;CNA_13;2,95616843;CN;A
1461;20;1;blanco_REST;5692;CNA;13;CNA_13;3,164650216;CN;A
479;21;1;masking_nogo;5692;FPS;9;FPS_9;2,680335513;FP;S
463;22;1;masking_go;5692;FPS;9;FPS_9;2,665580991;FP;S
1414;23;1;CNTX;5692;FPS;9;FPS_9;3,150449409;FP;S
1037;24;1;PREG;5692;FPS;9;FPS_9;3,033825694;FP;S
1131;25;1;blanco_CUANT;5692;FPS;9;FPS_9;3,053462605;FP;S
882;26;1;blanco_REST;5692;FPS;9;FPS_9;2,945468585;FP;S
529;27;1;masking_nogo;5692;CNA;12;CNA_12;2,723455672;CN;A
399;28;1;masking_go;5692;CNA;12;CNA_12;2,600972896;CN;A
2091;29;1;CNTX;5692;CNA;12;CNA_12;3,320354033;CN;A
690;30;1;PREG;5692;CNA;12;CNA_12;2,838849091;CN;A
1389;31;1;blanco_CUANT;5692;CNA;12;CNA_12;3,142702246;CN;A
1137;32;1;blanco_REST;5692;CNA;12;CNA_12;3,055760465;CN;A
1487;33;1;preg_Y;5692;CNA;12;CNA_12;3,172310969;CN;A
2626;34;1;;5692;CNA;12;CNA_12;3,419294722;CN;A
538;35;1;masking_nogo;5692;FPA;5;FPA_5;2,730782276;FP;A
421;36;1;masking_go;5692;FPA;5;FPA_5;2,624282096;FP;A
2690;37;1;CNTX;5692;FPA;5;FPA_5;3,42975228;FP;A
598;38;1;PREG;5692;FPA;5;FPA_5;2,79518459;FP;A
848;39;1;blanco_CUANT;5692;FPA;5;FPA_5;2,928395852;FP;A
1035;40;1;blanco_REST;5692;FPA;5;FPA_5;3,01494035;FP;A
531;41;1;masking_nogo;5692;FPS;8;FPS_8;2,725094521;FP;S
539;42;1;masking_go;5692;FPS;8;FPS_8;2,731588765;FP;S
1889;43;1;CNTX;5692;FPS;8;FPS_8;3,276231958;FP;S
607;44;1;PREG;5692;FPS;8;FPS_8;2,80140371;FP;S
1071;45;1;blanco_CUANT;5692;FPS;8;FPS_8;3,029789471;FP;S
1429;46;1;blanco_REST;5692;FPS;8;FPS_8;3,155032229;FP;S
658;47;1;masking_nogo;5692;CNA;11;CNA_11;2,818225894;CN;A
439;48;1;masking_go;5692;CNA;11;CNA_11;2,64246452;CN;A
1704;49;1;CNTX;5692;CNA;11;CNA_11;3,23146959;CN;A
696;50;1;PREG;5692;CNA;11;CNA_11;2,84260924;CN;A
2181;51;1;blanco_CUANT;5692;CNA;11;CNA_11;3,338655666;CN;A
1205;52;1;blanco_REST;5692;CNA;11;CNA_11;3,080987047;CN;A
608;53;1;masking_nogo;5692;FPA;3;FPA_3;2,783903579;FP;A
465;54;1;masking_go;5692;FPA;3;FPA_3;2,667452953;FP;A
2060;55;1;CNTX;5692;FPA;3;FPA_3;3,31386722;FP;A
1871;56;1;PREG;5692;FPA;3;FPA_3;3,290257269;FP;A
1667;57;1;blanco_CUANT;5692;FPA;3;FPA_3;3,2219356;FP;A
1530;58;1;blanco_REST;5692;FPA;3;FPA_3;3,184691431;FP;A
590;59;1;masking_nogo;5692;FPS;7;FPS_7;2,770852012;FP;S
430;60;1;masking_go;5692;FPS;7;FPS_7;2,633468456;FP;S
2002;61;1;CNTX;5692;FPS;7;FPS_7;3,301464073;FP;S
851;62;1;PREG;5692;FPS;7;FPS_7;2,94792362;FP;S
1126;63;1;blanco_CUANT;5692;FPS;7;FPS_7;3,051538391;FP;S
937;64;1;blanco_REST;5692;FPS;7;FPS_7;2,971739591;FP;S
535;65;1;masking_nogo;5692;FPA;1;FPA_1;2,728353782;FP;A
442;66;1;masking_go;5692;FPA;1;FPA_1;2,645422269;FP;A
2811;67;1;CNTX;5692;FPA;1;FPA_1;3,448860846;FP;A
751;68;1;PREG;5692;FPA;1;FPA_1;2,893761762;FP;A
1136;69;1;blanco_CUANT;5692;FPA;1;FPA_1;3,055378331;FP;A
1117;70;1;blanco_REST;5692;FPA;1;FPA_1;3,048053173;FP;A
1787;71;1;preg_Y;5692;FPA;1;FPA_1;3,252124553;FP;A
2488;72;1;;5692;FPA;1;FPA_1;3,395850376;FP;A
646;73;1;masking_nogo;5692;CNA;15;CNA_15;2,810232518;CN;A
442;74;1;masking_go;5692;CNA;15;CNA_15;2,645422269;CN;A
2259;75;1;CNTX;5692;CNA;15;CNA_15;3,353916231;CN;A
582;76;1;PREG;5692;CNA;15;CNA_15;2,764922985;CN;A
1356;77;1;blanco_CUANT;5692;CNA;15;CNA_15;3,13225969;CN;A
1137;78;1;blanco_REST;5692;CNA;15;CNA_15;3,055760465;CN;A
1666;79;1;preg_N;5692;CNA;15;CNA_15;3,221674997;CN;A
2608;80;1;;5692;CNA;15;CNA_15;3,416307587;CN;A
670;81;1;masking_nogo;5692;FPS;6;FPS_6;2,826074803;FP;S
395;82;1;masking_go;5692;FPS;6;FPS_6;2,596597096;FP;S
2027;83;1;CNTX;5692;FPS;6;FPS_6;3,306853749;FP;S
793;84;1;PREG;5692;FPS;6;FPS_6;2,91750551;FP;S
1296;85;1;blanco_CUANT;5692;FPS;6;FPS_6;3,112605002;FP;S
773;86;1;blanco_REST;5692;FPS;6;FPS_6;2,888179494;FP;S
743;87;1;masking_nogo;5692;CNA;14;CNA_14;2,870988814;CN;A
360;88;1;masking_go;5692;CNA;14;CNA_14;2,556302501;CN;A
2678;89;1;CNTX;5692;CNA;14;CNA_14;3,427810573;CN;A
1282;90;1;PREG;5692;CNA;14;CNA_14;3,107888025;CN;A
1047;91;1;blanco_CUANT;5692;CNA;14;CNA_14;3,019946682;CN;A
1156;92;1;blanco_REST;5692;CNA;14;CNA_14;3,062957834;CN;A
823;93;1;masking_nogo;5692;FPA;4;FPA_4;2,915399835;FP;A
341;94;1;masking_go;5692;FPA;4;FPA_4;2,532754379;FP;A
2016;95;1;CNTX;5692;FPA;4;FPA_4;3,304490528;FP;A
1313;96;1;PREG;5692;FPA;4;FPA_4;3,136403448;FP;A
1394;97;1;blanco_CUANT;5692;FPA;4;FPA_4;3,144262774;FP;A
1037;98;1;blanco_REST;5692;FPA;4;FPA_4;3,015778756;FP;A
-1;1;1;masking_nogo;7405;FPA;4;FPA_4;NA;FP;A
295130;2;1;masking_go;7405;FPA;4;FPA_4;5,470013358;FP;A
12238;3;1;CNTX;7405;FPA;4;FPA_4;4,087710449;FP;A
3536;4;1;PREG;7405;FPA;4;FPA_4;3,566673138;FP;A
2663;5;1;blanco_CUANT;7405;FPA;4;FPA_4;3,425371166;FP;A
2104;6;1;blanco_REST;7405;FPA;4;FPA_4;3,323045735;FP;A
-1;7;1;masking_nogo;7405;FPS;8;FPS_8;NA;FP;S
3578;8;1;masking_go;7405;FPS;8;FPS_8;3,553640336;FP;S
5807;9;1;CNTX;7405;FPS;8;FPS_8;3,763951826;FP;S
2078;10;1;PREG;7405;FPS;8;FPS_8;3,335858911;FP;S
3776;11;1;blanco_CUANT;7405;FPS;8;FPS_8;3,577031986;FP;S
2727;12;1;blanco_REST;7405;FPS;8;FPS_8;3,435685138;FP;S
-1;13;1;masking_nogo;7405;CNA;15;CNA_15;NA;CN;A
2355;14;1;masking_go;7405;CNA;15;CNA_15;3,371990911;CN;A
4856;15;1;CNTX;7405;CNA;15;CNA_15;3,686278678;CN;A
710;16;1;PREG;7405;CNA;15;CNA_15;2,851258349;CN;A
2207;17;1;blanco_CUANT;7405;CNA;15;CNA_15;3,343802333;CN;A
2528;18;1;blanco_REST;7405;CNA;15;CNA_15;3,40277707;CN;A
3511;19;1;preg_N;7405;CNA;15;CNA_15;3,545430829;CN;A
1352;20;1;;7405;CNA;15;CNA_15;3,130976692;CN;A
-1;21;1;masking_nogo;7405;FPS;10;FPS_10;NA;FP;S
658;22;1;masking_go;7405;FPS;10;FPS_10;2,818225894;FP;S
3552;23;1;CNTX;7405;FPS;10;FPS_10;3,550472957;FP;S
1227;24;1;PREG;7405;FPS;10;FPS_10;3,106870544;FP;S
2504;25;1;blanco_CUANT;7405;FPS;10;FPS_10;3,398634325;FP;S
1790;26;1;blanco_REST;7405;FPS;10;FPS_10;3,252853031;FP;S
-1;27;1;masking_nogo;7405;CNA;14;CNA_14;NA;CN;A
1810;28;1;masking_go;7405;CNA;14;CNA_14;3,257678575;CN;A
4316;29;1;CNTX;7405;CNA;14;CNA_14;3,635081436;CN;A
1915;30;1;PREG;7405;CNA;14;CNA_14;3,282168778;CN;A
1488;31;1;blanco_CUANT;7405;CNA;14;CNA_14;3,172602931;CN;A
1776;32;1;blanco_REST;7405;CNA;14;CNA_14;3,249442961;CN;A
-1;33;1;masking_nogo;7405;FPA;2;FPA_2;NA;FP;A
370;34;1;masking_go;7405;FPA;2;FPA_2;2,568201724;FP;A
5088;35;1;CNTX;7405;FPA;2;FPA_2;3,706547103;FP;A
1018;36;1;PREG;7405;FPA;2;FPA_2;3,026124517;FP;A
4640;37;1;blanco_CUANT;7405;FPA;2;FPA_2;3,666517981;FP;A
1135;38;1;blanco_REST;7405;FPA;2;FPA_2;3,054995862;FP;A
5528;39;1;preg_N;7405;FPA;2;FPA_2;3,742568034;FP;A
1047;40;1;;7405;FPA;2;FPA_2;3,019946682;FP;A
-1;41;1;masking_nogo;7405;FPS;6;FPS_6;NA;FP;S
762;42;1;masking_go;7405;FPS;6;FPS_6;2,881954971;FP;S
3904;43;1;CNTX;7405;FPS;6;FPS_6;3,591509809;FP;S
1188;44;1;PREG;7405;FPS;6;FPS_6;3,093071306;FP;S
3665;45;1;blanco_CUANT;7405;FPS;6;FPS_6;3,564073979;FP;S
1111;46;1;blanco_REST;7405;FPS;6;FPS_6;3,045714059;FP;S
-1;47;1;masking_nogo;7405;CNA;13;CNA_13;NA;CN;A
850;48;1;masking_go;7405;CNA;13;CNA_13;2,929418926;CN;A
5328;49;1;CNTX;7405;CNA;13;CNA_13;3,726564216;CN;A
3445;50;1;PREG;7405;CNA;13;CNA_13;3,537189226;CN;A
1744;51;1;blanco_CUANT;7405;CNA;13;CNA_13;3,241546481;CN;A
1680;52;1;blanco_REST;7405;CNA;13;CNA_13;3,225309282;CN;A
-1;53;1;masking_nogo;7405;FPA;1;FPA_1;NA;FP;A
322;54;1;masking_go;7405;FPA;1;FPA_1;2,507855872;FP;A
9359;55;1;CNTX;7405;FPA;1;FPA_1;3,971229447;FP;A
1442;56;1;PREG;7405;FPA;1;FPA_1;3,177247836;FP;A
3495;57;1;blanco_CUANT;7405;FPA;1;FPA_1;3,54344718;FP;A
1303;58;1;blanco_REST;7405;FPA;1;FPA_1;3,114944416;FP;A
2871;59;1;preg_Y;7405;FPA;1;FPA_1;3,458033192;FP;A
1375;60;1;;7405;FPA;1;FPA_1;3,138302698;FP;A
-1;61;1;masking_nogo;7405;CNA;12;CNA_12;NA;CN;A
282;62;1;masking_go;7405;CNA;12;CNA_12;2,450249108;CN;A
4528;63;1;CNTX;7405;CNA;12;CNA_12;3,655906418;CN;A
816;64;1;PREG;7405;CNA;12;CNA_12;2,911690159;CN;A
1479;65;1;blanco_CUANT;7405;CNA;12;CNA_12;3,169968174;CN;A
1807;66;1;blanco_REST;7405;CNA;12;CNA_12;3,256958153;CN;A
2591;67;1;preg_Y;7405;CNA;12;CNA_12;3,413467413;CN;A
1399;68;1;;7405;CNA;12;CNA_12;3,145817714;CN;A
-1;69;1;masking_nogo;7405;FPA;5;FPA_5;NA;FP;A
329;70;1;masking_go;7405;FPA;5;FPA_5;2,517195898;FP;A
5784;71;1;CNTX;7405;FPA;5;FPA_5;3,762228284;FP;A
1058;72;1;PREG;7405;FPA;5;FPA_5;3,042575512;FP;A
1288;73;1;blanco_CUANT;7405;FPA;5;FPA_5;3,109915863;FP;A
1456;74;1;blanco_REST;7405;FPA;5;FPA_5;3,163161375;FP;A
-1;75;1;masking_nogo;7405;FPS;9;FPS_9;NA;FP;S
346;76;1;masking_go;7405;FPS;9;FPS_9;2,539076099;FP;S
3887;77;1;CNTX;7405;FPS;9;FPS_9;3,589614541;FP;S
4918;78;1;PREG;7405;FPS;9;FPS_9;3,709948017;FP;S
1416;79;1;blanco_CUANT;7405;FPS;9;FPS_9;3,151063253;FP;S
1295;80;1;blanco_REST;7405;FPS;9;FPS_9;3,112269768;FP;S
-1;81;1;masking_nogo;7405;CNA;11;CNA_11;NA;CN;A
386;82;1;masking_go;7405;CNA;11;CNA_11;2,586587305;CN;A
3704;83;1;CNTX;7405;CNA;11;CNA_11;3,568670978;CN;A
1180;84;1;PREG;7405;CNA;11;CNA_11;3,071882007;CN;A
2920;85;1;blanco_CUANT;7405;CNA;11;CNA_11;3,465382851;CN;A
2615;86;1;blanco_REST;7405;CNA;11;CNA_11;3,417471693;CN;A
-1;87;1;masking_nogo;7405;FPA;3;FPA_3;NA;FP;A
315;88;1;masking_go;7405;FPA;3;FPA_3;2,498310554;FP;A
13864;89;1;CNTX;7405;FPA;3;FPA_3;4,14188855;FP;A
1803;90;1;PREG;7405;FPA;3;FPA_3;3,274157849;FP;A
3440;91;1;blanco_CUANT;7405;FPA;3;FPA_3;3,536558443;FP;A
1679;92;1;blanco_REST;7405;FPA;3;FPA_3;3,225050696;FP;A
-1;93;1;masking_nogo;7405;FPS;7;FPS_7;NA;FP;S
563;94;1;masking_go;7405;FPS;7;FPS_7;2,750508395;FP;S
2895;95;1;CNTX;7405;FPS;7;FPS_7;3,461648568;FP;S
2577;96;1;PREG;7405;FPS;7;FPS_7;3,429267666;FP;S
1479;97;1;blanco_CUANT;7405;FPS;7;FPS_7;3,169968174;FP;S
1295;98;1;blanco_REST;7405;FPS;7;FPS_7;3,112269768;FP;S
1288;1;1;masking_nogo;7992;FPA;5;FPA_5;3,109915863;FP;A
491;2;1;masking_go;7992;FPA;5;FPA_5;2,691081492;FP;A
2416;3;1;CNTX;7992;FPA;5;FPA_5;3,38309693;FP;A
854;4;1;PREG;7992;FPA;5;FPA_5;2,949877704;FP;A
1114;5;1;blanco_CUANT;7992;FPA;5;FPA_5;3,046885191;FP;A
2448;6;1;blanco_REST;7992;FPA;5;FPA_5;3,388811413;FP;A
764;7;1;masking_nogo;7992;CNA;15;CNA_15;2,883093359;CN;A
571;8;1;masking_go;7992;CNA;15;CNA_15;2,756636108;CN;A
2862;9;1;CNTX;7992;CNA;15;CNA_15;3,456669629;CN;A
802;10;1;PREG;7992;CNA;15;CNA_15;2,904174368;CN;A
668;11;1;blanco_CUANT;7992;CNA;15;CNA_15;2,824776462;CN;A
731;12;1;blanco_REST;7992;CNA;15;CNA_15;2,863917377;CN;A
3561;13;1;preg_N;7992;CNA;15;CNA_15;3,551571974;CN;A
732;14;1;;7992;CNA;15;CNA_15;2,864511081;CN;A
574;15;1;masking_nogo;7992;FPS;9;FPS_9;2,758911892;FP;S
478;16;1;masking_go;7992;FPS;9;FPS_9;2,679427897;FP;S
1526;17;1;CNTX;7992;FPS;9;FPS_9;3,183554534;FP;S
1158;18;1;PREG;7992;FPS;9;FPS_9;3,082066934;FP;S
1019;19;1;blanco_CUANT;7992;FPS;9;FPS_9;3,008174184;FP;S
1398;20;1;blanco_REST;7992;FPS;9;FPS_9;3,145507171;FP;S
669;21;1;masking_nogo;7992;FPA;4;FPA_4;2,825426118;FP;A
348;22;1;masking_go;7992;FPA;4;FPA_4;2,541579244;FP;A
5784;23;1;CNTX;7992;FPA;4;FPA_4;3,762228284;FP;A
1068;24;1;PREG;7992;FPA;4;FPA_4;3,046885191;FP;A
1781;25;1;blanco_CUANT;7992;FPA;4;FPA_4;3,250663919;FP;A
1240;26;1;blanco_REST;7992;FPA;4;FPA_4;3,093421685;FP;A
573;27;1;masking_nogo;7992;FPS;8;FPS_8;2,758154622;FP;S
380;28;1;masking_go;7992;FPS;8;FPS_8;2,579783597;FP;S
2036;29;1;CNTX;7992;FPS;8;FPS_8;3,308777774;FP;S
1007;30;1;PREG;7992;FPS;8;FPS_8;3,021189299;FP;S
1065;31;1;blanco_CUANT;7992;FPS;8;FPS_8;3,027349608;FP;S
1050;32;1;blanco_REST;7992;FPS;8;FPS_8;3,021189299;FP;S
-1;33;1;masking_nogo;7992;CNA;12;CNA_12;NA;CN;A
6574;34;1;masking_go;7992;CNA;12;CNA_12;3,8178297;CN;A
1876;35;1;CNTX;7992;CNA;12;CNA_12;3,273232834;CN;A
726;36;1;PREG;7992;CNA;12;CNA_12;2,860936621;CN;A
1050;37;1;blanco_CUANT;7992;CNA;12;CNA_12;3,021189299;CN;A
510;38;1;blanco_REST;7992;CNA;12;CNA_12;2,707570176;CN;A
3465;39;1;preg_Y;7992;CNA;12;CNA_12;3,539703239;CN;A
731;40;1;;7992;CNA;12;CNA_12;2,863917377;CN;A
541;41;1;masking_nogo;7992;CNA;13;CNA_13;2,733197265;CN;A
351;42;1;masking_go;7992;CNA;13;CNA_13;2,545307116;CN;A
1811;43;1;CNTX;7992;CNA;13;CNA_13;3,25791845;CN;A
916;44;1;PREG;7992;CNA;13;CNA_13;2,961895474;CN;A
765;45;1;blanco_CUANT;7992;CNA;13;CNA_13;2,883661435;CN;A
1876;46;1;blanco_REST;7992;CNA;13;CNA_13;3,273232834;CN;A
478;47;1;masking_nogo;7992;FPA;3;FPA_3;2,679427897;FP;A
5149;48;1;masking_go;7992;FPA;3;FPA_3;3,711722892;FP;A
2511;49;1;CNTX;7992;FPA;3;FPA_3;3,399846713;FP;A
1220;50;1;PREG;7992;FPA;3;FPA_3;3,104487111;FP;A
2194;51;1;blanco_CUANT;7992;FPA;3;FPA_3;3,341236623;FP;A
764;52;1;blanco_REST;7992;FPA;3;FPA_3;2,883093359;FP;A
764;53;1;masking_nogo;7992;FPS;7;FPS_7;2,883093359;FP;S
349;54;1;masking_go;7992;FPS;7;FPS_7;2,542825427;FP;S
1527;55;1;CNTX;7992;FPS;7;FPS_7;3,183839037;FP;S
670;56;1;PREG;7992;FPS;7;FPS_7;2,844477176;FP;S
827;57;1;blanco_CUANT;7992;FPS;7;FPS_7;2,91750551;FP;S
510;58;1;blanco_REST;7992;FPS;7;FPS_7;2,707570176;FP;S
637;59;1;masking_nogo;7992;CNA;14;CNA_14;2,804139432;CN;A
300;60;1;masking_go;7992;CNA;14;CNA_14;2,477121255;CN;A
2670;61;1;CNTX;7992;CNA;14;CNA_14;3,426511261;CN;A
1069;62;1;PREG;7992;CNA;14;CNA_14;3,028977705;CN;A
923;63;1;blanco_CUANT;7992;CNA;14;CNA_14;2,965201701;CN;A
1114;64;1;blanco_REST;7992;CNA;14;CNA_14;3,046885191;CN;A
541;65;1;masking_nogo;7992;FPS;10;FPS_10;2,733197265;FP;S
284;66;1;masking_go;7992;FPS;10;FPS_10;2,45331834;FP;S
2576;67;1;CNTX;7992;FPS;10;FPS_10;3,410945859;FP;S
612;68;1;PREG;7992;FPS;10;FPS_10;2,804820679;FP;S
860;69;1;blanco_CUANT;7992;FPS;10;FPS_10;2,934498451;FP;S
574;70;1;blanco_REST;7992;FPS;10;FPS_10;2,758911892;FP;S
765;71;1;masking_nogo;7992;FPA;2;FPA_2;2,883661435;FP;A
446;72;1;masking_go;7992;FPA;2;FPA_2;2,649334859;FP;A
2607;73;1;CNTX;7992;FPA;2;FPA_2;3,416141031;FP;A
854;74;1;PREG;7992;FPA;2;FPA_2;2,949390007;FP;A
1178;75;1;blanco_CUANT;7992;FPA;2;FPA_2;3,07114529;FP;A
732;76;1;blanco_REST;7992;FPA;2;FPA_2;2,864511081;FP;A
2893;77;1;preg_N;7992;FPA;2;FPA_2;3,461348434;FP;A
700;78;1;;7992;FPA;2;FPA_2;2,84509804;FP;A
604;79;1;masking_nogo;7992;CNA;11;CNA_11;2,781036939;CN;A
349;80;1;masking_go;7992;CNA;11;CNA_11;2,542825427;CN;A
2320;81;1;CNTX;7992;CNA;11;CNA_11;3,365487985;CN;A
650;82;1;PREG;7992;CNA;11;CNA_11;2,812913357;CN;A
891;83;1;blanco_CUANT;7992;CNA;11;CNA_11;2,949877704;CN;A
1065;84;1;blanco_REST;7992;CNA;11;CNA_11;3,027349608;CN;A
573;85;1;masking_nogo;7992;FPS;6;FPS_6;2,758154622;FP;S
634;86;1;masking_go;7992;FPS;6;FPS_6;2,802089258;FP;S
