"subject";"index";"acceptability";"idnumber";"condition"
154;22;0;7;"EIC"
154;23;0;16;"EIC"
154;24;6;17;"EAC"
154;25;0;1;"EIC"
154;26;6;5;"EAC"
154;27;6;18;"EAC"
154;28;0;14;"EIC"
154;29;6;2;"EAC"
154;30;6;10;"EAC"
154;31;2;12;"EIC"
154;32;6;14;"EAC"
154;33;0;6;"EIC"
154;34;0;10;"EIC"
154;35;0;2;"EIC"
154;36;0;20;"EIC"
154;37;0;4;"EIC"
154;38;5;3;"EAC"
154;39;0;9;"EIC"
154;40;0;13;"EIC"
155;1;6;1;"EAC"
155;2;0;13;"EIC"
155;3;6;3;"EAC"
155;4;0;11;"EIC"
155;5;6;6;"EAC"
155;6;0;8;"EIC"
155;7;6;8;"EAC"
155;8;1;4;"EIC"
155;9;0;17;"EIC"
155;10;2;17;"EAC"
155;11;0;20;"EIC"
155;12;6;11;"EAC"
155;13;6;9;"EAC"
155;14;3;12;"EAC"
155;15;0;16;"EIC"
155;16;6;13;"EAC"
155;17;0;3;"EIC"
155;18;0;18;"EIC"
155;19;0;5;"EIC"
155;20;6;10;"EAC"
155;21;0;2;"EIC"
155;22;6;20;"EAC"
155;23;0;10;"EIC"
155;24;2;2;"EAC"
155;25;0;19;"EIC"
155;26;4;19;"EAC"
155;27;6;18;"EAC"
155;28;0;9;"EIC"
155;29;6;5;"EAC"
155;30;0;12;"EIC"
155;31;4;16;"EAC"
155;32;2;7;"EIC"
155;33;6;15;"EAC"
155;34;6;14;"EAC"
155;35;0;15;"EIC"
155;36;0;6;"EIC"
155;37;0;14;"EIC"
155;38;0;1;"EIC"
155;39;6;4;"EAC"
155;40;6;7;"EAC"
156;1;0;20;"EIC"
156;2;6;15;"EAC"
156;3;0;6;"EIC"
156;4;0;13;"EIC"
156;5;0;10;"EIC"
156;6;0;12;"EIC"
156;7;0;3;"EIC"
156;8;0;15;"EIC"
156;9;0;16;"EIC"
156;10;5;18;"EAC"
156;11;6;11;"EAC"
156;12;5;12;"EAC"
156;13;6;13;"EAC"
156;14;0;1;"EIC"
156;15;0;17;"EIC"
156;16;6;16;"EAC"
156;17;2;17;"EAC"
156;18;6;3;"EAC"
156;19;0;2;"EIC"
156;20;1;7;"EIC"
156;21;6;10;"EAC"
156;22;0;9;"EIC"
156;23;0;18;"EIC"
156;24;6;14;"EAC"
156;25;4;5;"EAC"
156;26;6;7;"EAC"
156;27;0;5;"EIC"
156;28;2;4;"EAC"
156;29;6;8;"EAC"
156;30;5;19;"EAC"
156;31;6;6;"EAC"
156;32;0;19;"EIC"
156;33;6;20;"EAC"
156;34;6;2;"EAC"
156;35;1;4;"EIC"
156;36;0;14;"EIC"
156;37;0;11;"EIC"
156;38;0;8;"EIC"
156;39;5;9;"EAC"
156;40;6;1;"EAC"
157;1;4;1;"EAC"
157;2;1;8;"EIC"
157;3;5;4;"EAC"
157;4;6;10;"EAC"
157;5;0;19;"EIC"
157;6;6;15;"EAC"
157;7;0;20;"EIC"
157;8;6;6;"EAC"
157;9;6;12;"EAC"
157;10;2;18;"EIC"
157;11;4;18;"EAC"
157;12;4;3;"EAC"
157;13;6;14;"EAC"
157;14;0;3;"EIC"
157;15;1;16;"EIC"
157;16;6;11;"EAC"
157;17;0;5;"EIC"
157;18;0;6;"EIC"
157;19;6;8;"EAC"
157;20;0;4;"EIC"
157;21;0;14;"EIC"
157;22;6;20;"EAC"
157;23;3;7;"EIC"
157;24;6;2;"EAC"
157;25;6;7;"EAC"
157;26;6;5;"EAC"
157;27;0;1;"EIC"
157;28;0;13;"EIC"
157;29;4;9;"EAC"
157;30;0;17;"EIC"
157;31;0;9;"EIC"
157;32;6;16;"EAC"
157;33;0;12;"EIC"
157;34;0;10;"EIC"
157;35;2;15;"EIC"
157;36;6;19;"EAC"
157;37;0;2;"EIC"
157;38;0;11;"EIC"
157;39;6;13;"EAC"
157;40;6;17;"EAC"
158;1;5;18;"EAC"
158;2;0;6;"EIC"
158;3;0;13;"EIC"
158;4;6;19;"EAC"
158;5;5;3;"EAC"
158;6;6;9;"EAC"
158;7;0;9;"EIC"
158;8;6;6;"EAC"
158;9;0;17;"EIC"
158;10;0;16;"EIC"
158;11;0;11;"EIC"
158;12;0;15;"EIC"
158;13;0;5;"EIC"
158;14;0;19;"EIC"
158;15;0;10;"EIC"
158;16;6;4;"EAC"
158;17;4;11;"EAC"
158;18;6;17;"EAC"
158;19;0;1;"EIC"
158;20;6;1;"EAC"
158;21;6;15;"EAC"
158;22;1;20;"EIC"
158;23;0;3;"EIC"
158;24;0;18;"EIC"
158;25;4;8;"EAC"
158;26;1;2;"EIC"
158;27;0;7;"EIC"
158;28;0;12;"EIC"
158;29;6;20;"EAC"
158;30;5;5;"EAC"
158;31;1;4;"EIC"
158;32;4;16;"EAC"
158;33;4;10;"EAC"
158;34;0;14;"EIC"
158;35;6;2;"EAC"
158;36;4;8;"EIC"
158;37;6;7;"EAC"
158;38;5;13;"EAC"
158;39;6;14;"EAC"
158;40;6;12;"EAC"
159;1;6;18;"EAC"
159;2;6;9;"EAC"
159;3;6;8;"EAC"
159;4;6;19;"EAC"
159;5;5;20;"EAC"
159;6;6;6;"EAC"
159;7;0;13;"EIC"
159;8;6;10;"EAC"
159;9;0;17;"EIC"
159;10;3;4;"EAC"
159;11;0;3;"EIC"
159;12;0;18;"EIC"
159;13;5;11;"EAC"
159;14;5;12;"EAC"
159;15;4;15;"EAC"
159;16;0;7;"EIC"
159;17;0;2;"EIC"
159;18;6;14;"EAC"
159;19;6;1;"EAC"
159;20;2;10;"EIC"
159;21;0;16;"EIC"
159;22;0;14;"EIC"
159;23;6;16;"EAC"
159;24;4;13;"EAC"
159;25;0;12;"EIC"
159;26;0;9;"EIC"
159;27;0;5;"EIC"
159;28;0;6;"EIC"
159;29;0;15;"EIC"
159;30;0;11;"EIC"
159;31;3;17;"EAC"
159;32;0;4;"EIC"
159;33;5;7;"EAC"
159;34;5;5;"EAC"
159;35;0;1;"EIC"
159;36;0;8;"EIC"
159;37;5;3;"EAC"
159;38;6;2;"EAC"
160;1;0;20;"EIC"
160;2;0;5;"EIC"
160;3;0;11;"EIC"
160;4;4;20;"EAC"
160;5;0;6;"EIC"
160;6;3;2;"EAC"
160;7;5;18;"EAC"
160;8;0;4;"EIC"
160;9;6;14;"EAC"
160;10;6;8;"EAC"
160;11;6;15;"EAC"
160;12;0;2;"EIC"
160;13;0;17;"EIC"
160;14;6;5;"EAC"
160;15;6;9;"EAC"
160;16;0;10;"EIC"
160;17;0;3;"EIC"
160;18;6;19;"EAC"
160;19;4;13;"EAC"
160;20;6;7;"EAC"
160;21;0;18;"EIC"
160;22;0;15;"EIC"
160;23;6;16;"EAC"
160;24;6;3;"EAC"
160;25;0;9;"EIC"
160;26;6;10;"EAC"
160;27;6;1;"EAC"
160;28;0;12;"EIC"
160;29;6;11;"EAC"
160;30;0;1;"EIC"
160;31;0;14;"EIC"
160;32;4;6;"EAC"
160;33;1;13;"EIC"
160;34;0;16;"EIC"
160;35;2;12;"EAC"
160;36;0;8;"EIC"
160;37;5;4;"EAC"
160;38;0;7;"EIC"
160;39;5;17;"EAC"
160;40;0;19;"EIC"
161;1;0;8;"EIC"
161;2;6;11;"EAC"
161;3;0;19;"EIC"
161;4;0;17;"EIC"
161;5;3;1;"EAC"
161;6;5;19;"EAC"
161;7;0;12;"EIC"
161;8;0;5;"EIC"
161;9;6;15;"EAC"
161;10;0;10;"EIC"
161;11;0;7;"EIC"
161;12;6;18;"EAC"
161;13;0;1;"EIC"
161;14;6;16;"EAC"
161;15;6;7;"EAC"
161;16;1;4;"EIC"
161;17;6;4;"EAC"
161;18;0;15;"EIC"
161;19;0;20;"EIC"
161;20;0;16;"EIC"
161;21;0;6;"EIC"
161;22;5;5;"EAC"
161;23;6;3;"EAC"
161;24;0;2;"EIC"
161;25;5;14;"EAC"
161;26;0;3;"EIC"
161;27;6;17;"EAC"
161;28;1;14;"EIC"
161;29;0;11;"EIC"
161;30;5;20;"EAC"
161;31;1;9;"EIC"
161;32;6;12;"EAC"
161;33;5;9;"EAC"
161;34;6;8;"EAC"
161;35;2;10;"EAC"
161;36;4;2;"EAC"
161;37;0;18;"EIC"
161;38;6;13;"EAC"
161;39;6;6;"EAC"
161;40;2;13;"EIC"
162;1;6;5;"EAC"
162;2;0;9;"EIC"
162;3;0;1;"EIC"
162;4;5;14;"EAC"
162;5;0;13;"EIC"
162;6;0;5;"EIC"
162;7;0;7;"EIC"
162;8;6;19;"EAC"
162;9;6;11;"EAC"
162;10;0;3;"EIC"
162;11;0;18;"EIC"
162;12;2;17;"EIC"
162;13;1;19;"EIC"
162;14;5;10;"EAC"
162;15;6;20;"EAC"
162;16;0;6;"EIC"
162;17;0;12;"EIC"
162;18;6;12;"EAC"
162;19;0;10;"EIC"
162;20;6;7;"EAC"
162;21;6;18;"EAC"
162;22;5;16;"EAC"
162;23;5;17;"EAC"
162;24;0;2;"EIC"
162;25;6;15;"EAC"
162;26;0;15;"EIC"
162;27;6;1;"EAC"
162;28;5;4;"EAC"
162;29;6;8;"EAC"
162;30;0;4;"EIC"
162;31;0;8;"EIC"
162;32;6;9;"EAC"
162;33;0;20;"EIC"
162;34;0;11;"EIC"
162;35;0;16;"EIC"
162;36;5;2;"EAC"
162;37;4;3;"EAC"
162;38;6;13;"EAC"
162;39;6;6;"EAC"
162;40;0;14;"EIC"
163;1;0;11;"EIC"
163;2;3;5;"EIC"
163;3;0;15;"EIC"
163;4;4;13;"EAC"
163;5;6;20;"EAC"
163;6;2;9;"EAC"
163;7;0;20;"EIC"
163;8;2;1;"EAC"
163;9;0;4;"EIC"
163;10;0;10;"EIC"
163;11;6;15;"EAC"
163;12;6;8;"EAC"
163;13;6;14;"EAC"
163;14;6;11;"EAC"
163;15;1;19;"EIC"
163;16;3;19;"EAC"
163;17;0;14;"EIC"
163;18;0;3;"EIC"
163;19;0;8;"EIC"
163;20;6;4;"EAC"
163;21;1;7;"EIC"
163;22;3;17;"EIC"
163;23;0;18;"EIC"
163;24;5;6;"EAC"
163;25;0;1;"EIC"
163;26;0;12;"EIC"
163;27;6;12;"EAC"
163;28;6;3;"EAC"
163;29;6;2;"EAC"
163;30;0;2;"EIC"
163;31;5;7;"EAC"
163;32;6;17;"EAC"
163;33;6;18;"EAC"
163;34;0;16;"EIC"
163;35;0;13;"EIC"
163;36;5;5;"EAC"
163;37;3;16;"EAC"
163;38;6;10;"EAC"
163;39;1;6;"EIC"
163;40;0;9;"EIC"
164;1;0;17;"EIC"
164;2;5;7;"EAC"
164;3;0;10;"EIC"
164;4;6;9;"EAC"
164;5;6;2;"EAC"
164;6;6;12;"EAC"
164;7;1;16;"EIC"
164;8;6;16;"EAC"
164;9;6;10;"EAC"
164;10;5;11;"EAC"
164;11;0;1;"EIC"
164;12;0;20;"EIC"
164;13;0;2;"EIC"
164;14;5;1;"EAC"
164;15;0;4;"EIC"
164;16;1;15;"EIC"
164;17;4;3;"EAC"
164;18;6;19;"EAC"
164;19;5;18;"EAC"
164;20;5;6;"EAC"
164;21;5;20;"EAC"
164;22;6;14;"EAC"
164;23;2;15;"EAC"
164;24;6;5;"EAC"
164;25;6;13;"EAC"
164;26;5;4;"EAC"
164;27;0;9;"EIC"
164;28;0;18;"EIC"
164;29;0;3;"EIC"
164;30;0;19;"EIC"
164;31;0;7;"EIC"
164;32;0;14;"EIC"
164;33;0;8;"EIC"
164;34;3;8;"EAC"
164;35;0;13;"EIC"
164;36;6;17;"EAC"
164;37;0;11;"EIC"
164;38;0;12;"EIC"
164;39;0;5;"EIC"
164;40;0;6;"EIC"
165;1;3;10;"EAC"
165;2;6;6;"EAC"
165;3;0;6;"EIC"
165;4;6;5;"EAC"
165;5;6;11;"EAC"
165;6;6;8;"EAC"
165;7;0;17;"EIC"
165;8;0;13;"EIC"
165;9;1;11;"EIC"
165;10;0;7;"EIC"
165;11;1;9;"EIC"
165;12;0;18;"EIC"
165;13;0;10;"EIC"
165;14;5;18;"EAC"
165;15;3;7;"EAC"
165;16;4;3;"EAC"
165;17;0;2;"EIC"
165;18;0;5;"EIC"
165;19;6;15;"EAC"
165;20;6;2;"EAC"
165;21;3;19;"EIC"
165;22;0;12;"EIC"
165;23;0;20;"EIC"
165;24;0;14;"EIC"
165;25;6;9;"EAC"
165;26;4;1;"EAC"
165;27;5;17;"EAC"
165;28;0;1;"EIC"
165;29;0;16;"EIC"
165;30;4;4;"EAC"
165;31;6;14;"EAC"
165;32;0;8;"EIC"
165;33;6;16;"EAC"
165;34;6;20;"EAC"
165;35;6;12;"EAC"
165;36;5;19;"EAC"
165;37;0;15;"EIC"
165;38;6;13;"EAC"
165;39;0;4;"EIC"
165;40;0;3;"EIC"
166;1;5;10;"EAC"
166;2;3;17;"EIC"
166;3;0;4;"EIC"
166;4;0;8;"EIC"
166;5;0;10;"EIC"
166;6;6;1;"EAC"
166;7;1;16;"EAC"
166;8;5;3;"EAC"
166;9;0;16;"EIC"
166;10;4;18;"EAC"
166;11;6;14;"EAC"
166;12;0;6;"EIC"
166;13;0;13;"EIC"
166;14;6;15;"EAC"
166;15;0;19;"EIC"
166;16;5;12;"EAC"
166;17;0;12;"EIC"
166;18;6;8;"EAC"
166;19;0;1;"EIC"
166;20;0;11;"EIC"
166;21;6;13;"EAC"
166;22;0;9;"EIC"
166;23;0;18;"EIC"
166;24;5;9;"EAC"
166;25;0;5;"EIC"
166;26;0;7;"EIC"
166;27;1;3;"EIC"
166;28;5;2;"EAC"
166;29;0;2;"EIC"
166;30;0;15;"EIC"
166;31;6;19;"EAC"
166;32;5;7;"EAC"
166;33;3;17;"EAC"
166;34;6;20;"EAC"
166;35;5;11;"EAC"
166;36;5;6;"EAC"
166;37;1;14;"EIC"
166;38;0;20;"EIC"
166;39;6;4;"EAC"
166;40;6;5;"EAC"
167;1;6;18;"EAC"
167;2;6;9;"EAC"
167;3;0;6;"EIC"
167;4;3;5;"EAC"
167;5;5;2;"EAC"
167;6;6;16;"EAC"
167;7;5;4;"EAC"
167;8;6;8;"EAC"
167;9;2;14;"EIC"
167;10;0;10;"EAC"
167;11;0;17;"EIC"
167;12;6;15;"EAC"
167;13;6;14;"EAC"
167;14;5;11;"EAC"
167;15;0;2;"EIC"
167;16;6;20;"EAC"
167;17;0;4;"EIC"
167;18;5;19;"EAC"
167;19;0;19;"EIC"
167;20;5;7;"EAC"
167;21;5;13;"EAC"
167;22;0;7;"EIC"
167;23;6;6;"EAC"
167;24;0;9;"EIC"
167;25;0;5;"EIC"
167;26;0;3;"EIC"
167;27;0;1;"EAC"
167;28;6;17;"EAC"
167;29;1;11;"EIC"
167;30;0;16;"EIC"
167;31;0;10;"EIC"
167;32;0;18;"EIC"
167;33;5;12;"EAC"
167;34;1;8;"EIC"
167;35;0;20;"EIC"
167;36;0;15;"EIC"
167;37;0;13;"EIC"
167;38;0;1;"EIC"
167;39;6;3;"EAC"
167;40;0;12;"EIC"
168;1;0;15;"EIC"
168;2;6;13;"EAC"
168;3;6;3;"EAC"
168;4;0;14;"EIC"
168;5;5;4;"EAC"
168;6;0;12;"EIC"
168;7;0;16;"EAC"
168;8;0;19;"EIC"
168;9;6;12;"EAC"
168;10;0;9;"EIC"
168;11;6;9;"EAC"
168;12;5;18;"EAC"
168;13;1;7;"EIC"
168;14;1;1;"EIC"
168;15;0;3;"EIC"
168;16;0;16;"EIC"
168;17;5;7;"EAC"
168;18;0;18;"EIC"
168;19;6;1;"EAC"
168;20;0;5;"EIC"
168;21;5;14;"EAC"
168;22;0;8;"EIC"
168;23;5;11;"EAC"
168;24;6;15;"EAC"
168;25;0;17;"EIC"
168;26;4;19;"EAC"
168;27;2;20;"EIC"
168;28;6;10;"EAC"
168;29;5;6;"EAC"
168;30;0;10;"EIC"
168;31;6;2;"EAC"
168;32;0;11;"EIC"
168;33;1;4;"EIC"
168;34;0;6;"EIC"
168;35;0;13;"EIC"
168;36;6;8;"EAC"
168;37;2;5;"EAC"
168;38;0;2;"EIC"
168;39;6;20;"EAC"
168;40;5;17;"EAC"
169;1;0;5;"EIC"
169;2;6;11;"EAC"
169;3;6;1;"EAC"
169;4;0;17;"EIC"
169;5;5;2;"EAC"
169;6;5;14;"EAC"
169;7;5;5;"EAC"
169;8;6;3;"EAC"
169;9;1;13;"EIC"
169;10;2;7;"EIC"
169;11;0;14;"EIC"
169;12;0;10;"EIC"
169;13;6;17;"EAC"
169;14;0;9;"EIC"
169;15;4;10;"EAC"
169;16;0;1;"EIC"
169;17;0;19;"EIC"
169;18;6;19;"EAC"
169;19;6;8;"EAC"
169;20;6;7;"EAC"
169;21;0;20;"EIC"
169;22;0;9;"EAC"
169;23;6;4;"EAC"
169;24;6;18;"EAC"
169;25;0;11;"EIC"
169;26;4;16;"EAC"
169;27;0;8;"EIC"
169;28;0;6;"EIC"
169;29;0;2;"EIC"
169;30;6;6;"EAC"
169;31;0;4;"EIC"
169;32;0;16;"EIC"
169;33;0;12;"EIC"
169;34;0;18;"EIC"
169;35;6;15;"EAC"
169;36;0;3;"EIC"
169;37;5;20;"EAC"
169;38;6;13;"EAC"
169;39;0;15;"EIC"
169;40;6;12;"EAC"
170;1;6;20;"EAC"
170;2;6;5;"EAC"
170;3;0;4;"EIC"
170;4;6;14;"EAC"
170;5;0;15;"EIC"
170;6;0;10;"EIC"
170;7;3;11;"EAC"
170;8;0;8;"EIC"
170;9;0;6;"EIC"
170;10;6;16;"EAC"
170;11;0;20;"EIC"
170;12;3;19;"EAC"
170;13;0;3;"EIC"
170;14;5;13;"EAC"
170;15;0;18;"EIC"
170;16;3;17;"EAC"
170;17;6;3;"EAC"
170;18;6;9;"EAC"
170;19;0;19;"EIC"
170;20;1;13;"EIC"
170;21;6;8;"EAC"
170;22;0;12;"EIC"
170;23;0;11;"EIC"
170;24;0;9;"EIC"
170;25;0;16;"EIC"
170;26;0;14;"EIC"
170;27;6;10;"EAC"
170;28;6;1;"EAC"
170;29;0;7;"EIC"
170;30;0;5;"EIC"
170;31;0;17;"EIC"
170;32;6;6;"EAC"
170;33;0;1;"EIC"
170;34;6;18;"EAC"
170;35;0;2;"EIC"
170;36;6;7;"EAC"
170;37;6;12;"EAC"
170;38;6;15;"EAC"
170;39;6;4;"EAC"
170;40;6;2;"EAC"
171;1;0;10;"EIC"
171;2;3;8;"EAC"
171;3;0;16;"EIC"
171;4;0;15;"EIC"
171;5;0;18;"EIC"
171;6;0;8;"EIC"
171;7;3;12;"EAC"
171;8;0;17;"EIC"
171;9;6;5;"EAC"
171;10;4;14;"EAC"
171;11;5;6;"EAC"
171;12;1;12;"EIC"
171;13;5;16;"EAC"
171;14;0;3;"EIC"
171;15;6;9;"EAC"
171;16;0;11;"EIC"
171;17;2;9;"EIC"
171;18;6;19;"EAC"
171;19;0;4;"EIC"
171;20;6;7;"EAC"
171;21;5;10;"EAC"
171;22;5;2;"EAC"
171;23;6;1;"EAC"
171;24;6;11;"EAC"
171;25;6;13;"EAC"
171;26;6;18;"EAC"
171;27;0;1;"EIC"
171;28;6;20;"EAC"
171;29;6;17;"EAC"
171;30;0;2;"EIC"
171;31;0;6;"EIC"
171;32;6;4;"EAC"
171;33;6;15;"EAC"
171;34;0;14;"EIC"
171;35;6;3;"EAC"
171;36;0;5;"EIC"
171;37;0;7;"EIC"
171;38;0;13;"EIC"
172;1;0;12;"EIC"
172;2;6;12;"EAC"
172;3;0;6;"EIC"
172;4;5;14;"EAC"
172;5;6;16;"EAC"
172;6;0;13;"EIC"
172;7;6;10;"EAC"
172;8;2;14;"EIC"
172;9;0;8;"EIC"
172;10;6;13;"EAC"
172;11;0;5;"EIC"
172;12;6;15;"EAC"
172;13;0;17;"EIC"
172;14;0;16;"EIC"
172;15;4;1;"EIC"
172;16;6;3;"EAC"
172;17;0;9;"EIC"
172;18;0;11;"EIC"
172;19;6;7;"EAC"
172;20;0;15;"EIC"
172;21;3;4;"EAC"
172;22;6;5;"EAC"
172;23;5;11;"EAC"
172;24;5;18;"EAC"
172;25;5;17;"EAC"
172;26;3;8;"EAC"
172;27;6;2;"EAC"
172;28;6;19;"EAC"
172;29;6;1;"EAC"
172;30;6;20;"EAC"
172;31;6;6;"EAC"
172;32;0;3;"EIC"
172;33;3;20;"EIC"
172;34;5;9;"EAC"
172;35;4;4;"EIC"
172;36;0;7;"EIC"
172;37;0;2;"EIC"
172;38;1;18;"EIC"
172;39;1;19;"EIC"
172;40;0;10;"EIC"
173;1;0;2;"EIC"
173;2;6;18;"EAC"
173;3;0;18;"EIC"
173;4;2;7;"EIC"
173;5;0;19;"EIC"
173;6;5;9;"EAC"
173;7;6;17;"EAC"
173;8;6;1;"EAC"
173;9;5;5;"EAC"
173;10;2;8;"EAC"
173;11;6;10;"EAC"
173;12;0;16;"EIC"
173;13;0;9;"EIC"
173;14;4;15;"EAC"
173;15;6;7;"EAC"
173;16;0;1;"EIC"
173;17;0;4;"EIC"
173;18;6;13;"EAC"
173;19;6;4;"EAC"
173;20;5;16;"EAC"
173;21;0;11;"EIC"
173;22;6;19;"EAC"
173;23;6;6;"EAC"
173;24;0;13;"EIC"
173;25;4;3;"EIC"
173;26;0;15;"EIC"
173;27;1;10;"EIC"
173;28;0;12;"EIC"
173;29;0;5;"EIC"
173;30;0;8;"EIC"
173;31;0;20;"EIC"
173;32;6;12;"EAC"
173;33;1;17;"EIC"
173;34;6;14;"EAC"
173;35;6;3;"EAC"
173;36;1;6;"EIC"
173;37;6;20;"EAC"
173;38;6;11;"EAC"
173;39;6;2;"EAC"
173;40;0;14;"EIC"
174;1;0;5;"EIC"
174;2;0;16;"EIC"
174;3;0;10;"EIC"
174;4;6;1;"EAC"
174;5;0;19;"EIC"
174;6;0;2;"EIC"
174;7;6;19;"EAC"
174;8;0;7;"EIC"
174;9;6;10;"EAC"
174;10;0;14;"EIC"
174;11;0;11;"EIC"
174;12;0;15;"EIC"
174;13;0;17;"EIC"
174;14;0;20;"EIC"
174;15;0;4;"EIC"
174;16;6;18;"EAC"
174;17;6;5;"EAC"
174;18;6;11;"EAC"
174;19;5;6;"EAC"
174;20;2;20;"EAC"
174;21;6;3;"EAC"
174;22;6;9;"EAC"
174;23;6;15;"EAC"
174;24;1;13;"EIC"
174;25;5;4;"EAC"
174;26;0;12;"EAC"
174;27;0;12;"EIC"
174;28;4;14;"EAC"
174;29;0;6;"EIC"
174;30;4;2;"EAC"
174;31;6;8;"EAC"
174;32;0;1;"EIC"
174;33;6;7;"EAC"
174;34;0;18;"EIC"
174;35;4;13;"EAC"
174;36;0;3;"EIC"
174;37;0;8;"EIC"
174;38;0;9;"EIC"
174;39;3;16;"EAC"
174;40;6;17;"EAC"
175;1;0;15;"EIC"
175;2;0;7;"EIC"
175;3;0;16;"EIC"
175;4;5;4;"EAC"
175;5;0;11;"EIC"
175;6;0;4;"EIC"
175;7;0;6;"EIC"
175;8;0;8;"EIC"
175;9;0;13;"EIC"
175;10;0;20;"EIC"
175;11;6;13;"EAC"
175;12;0;19;"EIC"
175;13;3;6;"EAC"
175;14;0;3;"EIC"
175;15;6;12;"EAC"
175;16;0;17;"EIC"
175;17;5;19;"EAC"
175;18;6;11;"EAC"
175;19;0;1;"EIC"
175;20;2;5;"EAC"
175;21;0;12;"EIC"
175;22;6;7;"EAC"
175;23;6;8;"EAC"
175;24;6;3;"EAC"
175;25;0;14;"EIC"
175;26;0;17;"EAC"
175;27;2;18;"EIC"
175;28;6;9;"EAC"
175;29;0;5;"EIC"
175;30;6;2;"EAC"
175;31;5;10;"EAC"
175;32;6;20;"EAC"
175;33;0;10;"EIC"
175;34;4;2;"EIC"
175;35;6;18;"EAC"
175;36;6;14;"EAC"
175;37;5;16;"EAC"
175;38;6;1;"EAC"
175;39;0;9;"EIC"
175;40;6;15;"EAC"
176;1;6;9;"EAC"
176;2;0;7;"EIC"
176;3;6;12;"EAC"
176;4;6;11;"EAC"
176;5;6;1;"EAC"
176;6;6;8;"EAC"
176;7;6;17;"EAC"
176;8;4;6;"EAC"
176;9;6;14;"EAC"
176;10;5;16;"EAC"
176;11;0;9;"EIC"
176;12;0;16;"EIC"
176;13;0;20;"EIC"
176;14;6;19;"EAC"
176;15;6;13;"EAC"
176;16;0;6;"EIC"
176;17;1;14;"EIC"
176;18;0;12;"EIC"
176;19;0;13;"EIC"
176;20;1;17;"EIC"
176;21;2;2;"EIC"
176;22;6;10;"EAC"
176;23;6;18;"EAC"
176;24;6;2;"EAC"
176;25;0;3;"EIC"
176;26;0;5;"EIC"
176;27;6;4;"EAC"
176;28;6;20;"EAC"
176;29;6;15;"EAC"
176;30;0;1;"EIC"
176;31;3;7;"EAC"
176;32;0;18;"EIC"
176;33;0;11;"EIC"
176;34;1;10;"EIC"
176;35;1;4;"EIC"
176;36;2;19;"EIC"
176;37;0;15;"EIC"
176;38;6;3;"EAC"
176;39;5;5;"EAC"
176;40;3;8;"EIC"
177;1;5;13;"EAC"
177;2;5;6;"EAC"
177;3;0;17;"EIC"
177;4;6;17;"EAC"
177;5;0;15;"EIC"
177;6;0;6;"EIC"
177;7;5;10;"EAC"
177;8;5;3;"EAC"
177;9;0;13;"EIC"
177;10;0;2;"EIC"
177;11;3;8;"EAC"
177;12;1;10;"EIC"
177;13;5;15;"EAC"
177;14;0;4;"EIC"
177;15;0;20;"EIC"
177;16;3;9;"EAC"
177;17;6;20;"EAC"
177;18;6;2;"EAC"
177;19;1;5;"EIC"
177;20;1;9;"EIC"
177;21;3;18;"EAC"
177;22;0;12;"EIC"
177;23;0;1;"EIC"
177;24;0;18;"EIC"
177;25;4;4;"EAC"
177;26;6;14;"EAC"
177;27;0;19;"EIC"
177;28;0;8;"EIC"
177;29;4;5;"EAC"
177;30;5;1;"EAC"
177;31;0;3;"EIC"
177;32;0;7;"EIC"
177;33;0;11;"EIC"
177;34;6;16;"EAC"
177;35;6;12;"EAC"
177;36;0;14;"EIC"
177;37;0;16;"EIC"
177;38;6;7;"EAC"
177;39;1;19;"EAC"
177;40;6;11;"EAC"
178;1;0;3;"EIC"
178;2;5;7;"EAC"
178;3;6;8;"EAC"
178;4;0;18;"EIC"
178;5;0;14;"EIC"
178;6;6;15;"EAC"
178;7;6;17;"EAC"
178;8;6;2;"EAC"
178;9;6;11;"EAC"
178;10;4;8;"EIC"
178;11;6;10;"EAC"
178;12;6;4;"EAC"
178;13;0;10;"EIC"
178;14;0;16;"EIC"
178;15;0;4;"EIC"
178;16;6;3;"EAC"
178;17;0;7;"EIC"
178;18;6;13;"EAC"
178;19;5;9;"EAC"
178;20;0;2;"EIC"
178;21;6;16;"EAC"
178;22;0;17;"EIC"
178;23;1;20;"EIC"
178;24;0;11;"EIC"
178;25;0;9;"EIC"
178;26;6;14;"EAC"
178;27;2;19;"EIC"
178;28;0;12;"EAC"
178;29;6;18;"EAC"
178;30;0;15;"EIC"
178;31;6;6;"EAC"
178;32;0;12;"EIC"
178;33;6;19;"EAC"
178;34;4;5;"EAC"
178;35;0;6;"EIC"
178;36;6;20;"EAC"
178;37;0;13;"EIC"
178;38;0;5;"EIC"
178;39;5;1;"EAC"
178;40;2;1;"EIC"
179;1;6;1;"EAC"
179;2;0;8;"EIC"
179;3;6;12;"EAC"
179;4;5;20;"EAC"
179;5;1;12;"EIC"
179;6;0;4;"EIC"
179;7;6;13;"EAC"
179;8;6;6;"EAC"
179;9;0;14;"EIC"
179;10;6;8;"EAC"
179;11;0;18;"EIC"
179;12;6;17;"EAC"
179;13;0;2;"EIC"
179;14;0;10;"EIC"
179;15;5;16;"EAC"
179;16;6;3;"EAC"
179;17;4;15;"EAC"
179;18;0;11;"EIC"
179;19;6;11;"EAC"
179;20;6;9;"EAC"
179;21;0;17;"EIC"
179;22;0;6;"EIC"
179;23;6;19;"EAC"
